==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 1269c32
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_chain_loose_P5_R5_seed8        igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed8        igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wMK   heuristic_     6423.50      63.50      65.50     8         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wDLY  heuristic_     6617.50      63.50      65.50     4         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wMOV  heuristic_      133.00      63.50      69.50     0         -      60.0
  scn_chain_medium_P5_R20_seed8      igvnd_wMK   heuristic_    13627.00     129.50     639.00    38         -      60.2
  scn_chain_medium_P5_R20_seed8      igvnd_wDLY  heuristic_    62959.50     129.50     628.00    30         -      60.1
  scn_chain_medium_P5_R20_seed8      igvnd_wMOV  heuristic_      874.00     136.00     738.00     0         -      60.1
  scn_chain_medium_P5_R30_seed8      igvnd_wMK   heuristic_    25978.50     240.00    1908.50    70         -      61.3
  scn_chain_medium_P5_R30_seed8      igvnd_wDLY  heuristic_   209790.00     274.00    2094.50    66         -      60.4
  scn_chain_medium_P5_R30_seed8      igvnd_wMOV  heuristic_     2507.50     253.50    2254.00     0         -      62.2
  scn_chain_medium_P5_R5_seed8       igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed8       igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed8       igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed8       igvnd_wMK   heuristic_     6468.50      63.50     110.50     8         -      60.0
  scn_chain_tight_P5_R10_seed8       igvnd_wDLY  heuristic_    11031.00      67.00     109.50    14         -      60.1
  scn_chain_tight_P5_R10_seed8       igvnd_wMOV  heuristic_      177.00      63.50     113.50     0         -      60.0
  scn_chain_tight_P5_R20_seed8       igvnd_wMK   heuristic_    13898.50     130.50     816.50    32         -      60.5
  scn_chain_tight_P5_R20_seed8       igvnd_wDLY  heuristic_    77567.50     137.50     774.00    30         -      60.2
  scn_chain_tight_P5_R20_seed8       igvnd_wMOV  heuristic_     1025.00     136.00     889.00     0         -      60.2
  scn_chain_tight_P5_R30_seed8       igvnd_wMK   heuristic_    26341.00     238.00    2469.00    72         -      60.7
  scn_chain_tight_P5_R30_seed8       igvnd_wDLY  heuristic_   239599.50     249.50    2393.50     0         -      60.5
  scn_chain_tight_P5_R30_seed8       igvnd_wMOV  heuristic_     2724.00     254.50    2469.50     0         -      60.9
  scn_chain_tight_P5_R5_seed8        igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed8        igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed8        igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_loose_P5_R10_seed8         igvnd_wMK   heuristic_     6052.00      60.50       2.00     0         -      60.0
  scn_hub_loose_P5_R10_seed8         igvnd_wDLY  heuristic_      260.50      60.50       2.00     0         -      60.1
  scn_hub_loose_P5_R10_seed8         igvnd_wMOV  heuristic_       62.50      60.50       2.00     0         -      60.0
  scn_hub_loose_P5_R20_seed8         igvnd_wMK   heuristic_    12951.00     125.50     401.00     0         -      60.1
  scn_hub_loose_P5_R20_seed8         igvnd_wDLY  heuristic_    39023.50     123.50     389.00     0         -      60.3
  scn_hub_loose_P5_R20_seed8         igvnd_wMOV  heuristic_      515.50     123.50     392.00     0         -      60.4
  scn_hub_loose_P5_R30_seed8         igvnd_wMK   heuristic_    24100.00     225.50    1480.00    70         -      61.8
  scn_hub_loose_P5_R30_seed8         igvnd_wDLY  heuristic_   140593.00     243.00    1403.50     0         -      60.2
  scn_hub_loose_P5_R30_seed8         igvnd_wMOV  heuristic_     1720.50     247.00    1473.50     0         -      60.1
  scn_hub_loose_P5_R5_seed8          igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed8          igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed8          igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wMK   heuristic_     6113.50      60.50      63.50     0         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wDLY  heuristic_     6410.50      60.50      63.50     0         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wMOV  heuristic_      124.00      60.50      63.50     0         -      60.0
  scn_hub_medium_P5_R20_seed8        igvnd_wMK   heuristic_    12921.50     123.50     571.50     0         -      60.3
  scn_hub_medium_P5_R20_seed8        igvnd_wDLY  heuristic_    58123.50     123.50     580.00     0         -      60.4
  scn_hub_medium_P5_R20_seed8        igvnd_wMOV  heuristic_      690.50     122.50     568.00     0         -      60.1
  scn_hub_medium_P5_R30_seed8        igvnd_wMK   heuristic_    25124.00     231.00    2024.00     0         -      61.5
  scn_hub_medium_P5_R30_seed8        igvnd_wDLY  heuristic_   192946.00     246.00    1927.00     0         -      61.5
  scn_hub_medium_P5_R30_seed8        igvnd_wMOV  heuristic_     2112.50     239.50    1873.00     0         -      61.3
  scn_hub_medium_P5_R5_seed8         igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed8         igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed8         igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed8         igvnd_wMK   heuristic_     6157.50      60.50     107.50     0         -      60.0
  scn_hub_tight_P5_R10_seed8         igvnd_wDLY  heuristic_    10810.50      60.50     107.50     0         -      60.0
  scn_hub_tight_P5_R10_seed8         igvnd_wMOV  heuristic_      168.00      60.50     107.50     0         -      60.0
  scn_hub_tight_P5_R20_seed8         igvnd_wMK   heuristic_    13320.00     125.50     770.00     0         -      60.4
  scn_hub_tight_P5_R20_seed8         igvnd_wDLY  heuristic_    70424.50     124.50     703.00     0         -      60.2
  scn_hub_tight_P5_R20_seed8         igvnd_wMOV  heuristic_      811.50     122.50     689.00     0         -      60.2
  scn_hub_tight_P5_R30_seed8         igvnd_wMK   heuristic_    25062.50     228.00    2218.50    44         -      60.2
  scn_hub_tight_P5_R30_seed8         igvnd_wDLY  heuristic_   211732.50     232.50    2115.00     0         -      61.3
  scn_hub_tight_P5_R30_seed8         igvnd_wMOV  heuristic_     2214.50     237.00    1977.50     0         -      61.9
  scn_hub_tight_P5_R5_seed8          igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed8          igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed8          igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wMK   heuristic_     6050.50      59.50     100.50     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wDLY  heuristic_    10109.50      59.50     100.50     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wMOV  heuristic_      160.00      59.50     100.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wMK   heuristic_     6050.50      60.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wDLY  heuristic_       61.50      61.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wMOV  heuristic_       61.00      60.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed8    igvnd_wMK   heuristic_    12505.00     121.50     355.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed8    igvnd_wDLY  heuristic_    36822.50     122.50     367.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed8    igvnd_wMOV  heuristic_      489.50     129.50     360.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed8    igvnd_wMK   heuristic_    22489.50     211.50    1319.50    20         -      60.9
  scn_two_rows_loose_P5_R30_seed8    igvnd_wDLY  heuristic_   128882.00     232.00    1286.50     0         -      61.1
  scn_two_rows_loose_P5_R30_seed8    igvnd_wMOV  heuristic_     1531.50     223.50    1308.00     0         -      60.9
  scn_two_rows_loose_P5_R5_seed8     igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed8     igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed8     igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wMK   heuristic_     6108.50      60.50      58.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wDLY  heuristic_     5910.50      60.50      58.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wMOV  heuristic_      119.00      60.50      58.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed8   igvnd_wMK   heuristic_    12815.50     122.50     565.50     0         -      60.3
  scn_two_rows_medium_P5_R20_seed8   igvnd_wDLY  heuristic_    54925.50     125.50     548.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed8   igvnd_wMOV  heuristic_      671.50     125.50     546.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed8   igvnd_wMK   heuristic_    22783.50     211.50    1633.50     0         -      60.2
  scn_two_rows_medium_P5_R30_seed8   igvnd_wDLY  heuristic_   161448.50     248.50    1612.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed8   igvnd_wMOV  heuristic_     1827.00     216.50    1610.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed8    igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed8    igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed8    igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wMK   heuristic_     6152.50      60.50     102.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wDLY  heuristic_    10310.50      60.50     102.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wMOV  heuristic_      163.00      60.50     102.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed8    igvnd_wMK   heuristic_    12839.00     121.50     689.00     0         -      60.3
  scn_two_rows_tight_P5_R20_seed8    igvnd_wDLY  heuristic_    67826.50     126.50     677.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed8    igvnd_wMOV  heuristic_      806.50     124.50     682.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed8    igvnd_wMK   heuristic_    22688.50     208.50    1838.50     0         -      61.0
  scn_two_rows_tight_P5_R30_seed8    igvnd_wDLY  heuristic_   187260.50     210.50    1870.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed8    igvnd_wMOV  heuristic_     2063.50     213.50    1850.00     0         -      60.3
  scn_two_rows_tight_P5_R5_seed8     igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed8     igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed8     igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed9       igvnd_wMK   heuristic_     7158.50      71.50       2.50     6         -      60.0
  scn_chain_loose_P5_R10_seed9       igvnd_wDLY  heuristic_       84.50      76.50       0.00     8         -      60.0
  scn_chain_loose_P5_R10_seed9       igvnd_wMOV  heuristic_       91.00      77.00      14.00     0         -      60.0
  scn_chain_loose_P5_R20_seed9       igvnd_wMK   heuristic_    13027.50     126.50     349.50    28         -      60.3
  scn_chain_loose_P5_R20_seed9       igvnd_wDLY  heuristic_    36071.50     133.50     359.00    38         -      60.5
  scn_chain_loose_P5_R20_seed9       igvnd_wMOV  heuristic_      606.00     138.00     468.00     0         -      60.3
  scn_chain_loose_P5_R30_seed9       igvnd_wMK   heuristic_    26119.50     242.50    1807.50    62         -      60.1
  scn_chain_loose_P5_R30_seed9       igvnd_wDLY  heuristic_   179070.00     256.00    1787.50    64         -      61.8
  scn_chain_loose_P5_R30_seed9       igvnd_wMOV  heuristic_     2033.00     239.00    1794.00     0         -      60.5
  scn_chain_loose_P5_R5_seed9        igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed9        igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed9        igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wMK   heuristic_     7213.50      71.50      57.50     6         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wDLY  heuristic_     5845.00      75.00      57.50    20         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wMOV  heuristic_      168.00      77.00      91.00     0         -      60.0
  scn_chain_medium_P5_R20_seed9      igvnd_wMK   heuristic_    13374.50     127.00     642.50    32         -      60.3
  scn_chain_medium_P5_R20_seed9      igvnd_wDLY  heuristic_    51537.50     139.50     513.50    48         -      60.1
  scn_chain_medium_P5_R20_seed9      igvnd_wMOV  heuristic_      756.00     148.00     608.00     0         -      60.2
  scn_chain_medium_P5_R30_seed9      igvnd_wMK   heuristic_    26113.00     237.00    2343.00    70         -      61.7
  scn_chain_medium_P5_R30_seed9      igvnd_wDLY  heuristic_   198601.00     251.00    1983.00    50         -      61.6
  scn_chain_medium_P5_R30_seed9      igvnd_wMOV  heuristic_     2439.00     239.00    2200.00     0         -      61.4
  scn_chain_medium_P5_R5_seed9       igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed9       igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed9       igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wMK   heuristic_     7267.50      71.50     105.50    12         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wDLY  heuristic_    10739.50      73.50     106.50    16         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wMOV  heuristic_      218.00      76.50     141.50     0         -      60.1
  scn_chain_tight_P5_R20_seed9       igvnd_wMK   heuristic_    13528.50     128.00     694.50    34         -      60.2
  scn_chain_tight_P5_R20_seed9       igvnd_wDLY  heuristic_    70743.50     143.50     705.50    50         -      60.1
  scn_chain_tight_P5_R20_seed9       igvnd_wMOV  heuristic_      929.50     146.00     783.50     0         -      60.5
  scn_chain_tight_P5_R30_seed9       igvnd_wMK   heuristic_    25482.50     231.00    2306.50    76         -      60.3
  scn_chain_tight_P5_R30_seed9       igvnd_wDLY  heuristic_   238711.00     237.00    2384.00    74         -      62.2
  scn_chain_tight_P5_R30_seed9       igvnd_wMOV  heuristic_     2642.00     260.50    2381.50     0         -      61.5
  scn_chain_tight_P5_R5_seed9        igvnd_wMK   heuristic_     4301.00      43.00       1.00     0         -      60.0
  scn_chain_tight_P5_R5_seed9        igvnd_wDLY  heuristic_       45.00      43.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed9        igvnd_wMOV  heuristic_       44.00      43.00       1.00     0         -      60.0
  scn_hub_loose_P5_R10_seed9         igvnd_wMK   heuristic_     7071.50      70.50      21.50     0         -      60.0
  scn_hub_loose_P5_R10_seed9         igvnd_wDLY  heuristic_      538.50      76.50       4.50    12         -      60.0
  scn_hub_loose_P5_R10_seed9         igvnd_wMOV  heuristic_       79.50      71.50       8.00     0         -      60.0
  scn_hub_loose_P5_R20_seed9         igvnd_wMK   heuristic_    12983.00     125.50     421.00    12         -      60.4
  scn_hub_loose_P5_R20_seed9         igvnd_wDLY  heuristic_    32270.50     120.50     321.50     0         -      60.1
  scn_hub_loose_P5_R20_seed9         igvnd_wMOV  heuristic_      504.00     137.00     367.00     0         -      60.2
  scn_hub_loose_P5_R30_seed9         igvnd_wMK   heuristic_    25945.50     242.00    1683.50    62         -      61.1
  scn_hub_loose_P5_R30_seed9         igvnd_wDLY  heuristic_   142718.50     218.50    1425.00     0         -      62.2
  scn_hub_loose_P5_R30_seed9         igvnd_wMOV  heuristic_     1709.00     227.50    1481.50     0         -      60.6
  scn_hub_loose_P5_R5_seed9          igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed9          igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed9          igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed9        igvnd_wMK   heuristic_     7129.50      70.50      79.50     0         -      60.0
  scn_hub_medium_P5_R10_seed9        igvnd_wDLY  heuristic_     5695.00      79.00      56.00    16         -      60.0
  scn_hub_medium_P5_R10_seed9        igvnd_wMOV  heuristic_      138.00      71.50      66.50     0         -      60.0
  scn_hub_medium_P5_R20_seed9        igvnd_wMK   heuristic_    13169.50     126.00     545.50    24         -      60.1
  scn_hub_medium_P5_R20_seed9        igvnd_wDLY  heuristic_    49173.50     123.50     490.50     0         -      60.5
  scn_hub_medium_P5_R20_seed9        igvnd_wMOV  heuristic_      647.50     127.50     520.00     0         -      60.3
  scn_hub_medium_P5_R30_seed9        igvnd_wMK   heuristic_    24069.00     222.50    1819.00     0         -      60.5
  scn_hub_medium_P5_R30_seed9        igvnd_wDLY  heuristic_   186272.50     222.50    1860.50     0         -      62.8
  scn_hub_medium_P5_R30_seed9        igvnd_wMOV  heuristic_     2419.50     241.00    2178.50     0         -      61.2
  scn_hub_medium_P5_R5_seed9         igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed9         igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed9         igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed9         igvnd_wMK   heuristic_     7183.50      70.50     133.50     0         -      60.0
  scn_hub_tight_P5_R10_seed9         igvnd_wDLY  heuristic_    11095.00      79.00     110.00    16         -      60.0
  scn_hub_tight_P5_R10_seed9         igvnd_wMOV  heuristic_      195.00      71.50     123.50     0         -      60.0
  scn_hub_tight_P5_R20_seed9         igvnd_wMK   heuristic_    13302.50     126.00     668.50    34         -      60.1
  scn_hub_tight_P5_R20_seed9         igvnd_wDLY  heuristic_    62769.00     149.00     626.00    20         -      60.2
  scn_hub_tight_P5_R20_seed9         igvnd_wMOV  heuristic_      768.50     122.50     646.00     0         -      60.2
  scn_hub_tight_P5_R30_seed9         igvnd_wMK   heuristic_    24955.50     224.50    2505.50     0         -      61.3
  scn_hub_tight_P5_R30_seed9         igvnd_wDLY  heuristic_   231095.00     245.00    2308.50     0         -      60.9
  scn_hub_tight_P5_R30_seed9         igvnd_wMOV  heuristic_     2480.50     244.00    2236.50     0         -      61.0
  scn_hub_tight_P5_R5_seed9          igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed9          igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed9          igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed9        igvnd_wMK   heuristic_     6942.50      68.50      92.50     0         -      69.4
  scn_none_tight_P5_R10_seed9        igvnd_wDLY  heuristic_     9318.50      68.50      92.50     0         -      60.0
  scn_none_tight_P5_R10_seed9        igvnd_wMOV  heuristic_      161.00      68.50      92.50     0         -      62.8
  scn_two_rows_loose_P5_R10_seed9    igvnd_wMK   heuristic_     6858.00      68.50       8.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed9    igvnd_wDLY  heuristic_       76.50      76.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed9    igvnd_wMOV  heuristic_       74.00      71.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed9    igvnd_wMK   heuristic_    12073.50     117.50     319.50     4         -      60.1
  scn_two_rows_loose_P5_R20_seed9    igvnd_wDLY  heuristic_    26019.50     119.50     259.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed9    igvnd_wMOV  heuristic_      392.50     124.50     268.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed9    igvnd_wMK   heuristic_    22740.50     213.50    1390.50     0         -      61.2
  scn_two_rows_loose_P5_R30_seed9    igvnd_wDLY  heuristic_   135917.00     217.00    1357.00     0         -      61.2
  scn_two_rows_loose_P5_R30_seed9    igvnd_wMOV  heuristic_     1585.00     223.50    1361.50     0         -      61.3
  scn_two_rows_loose_P5_R5_seed9     igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed9     igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed9     igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed9   igvnd_wMK   heuristic_     6894.50      68.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed9   igvnd_wDLY  heuristic_     4518.50      68.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed9   igvnd_wMOV  heuristic_      113.00      68.50      44.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed9   igvnd_wMK   heuristic_    12310.50     118.50     460.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed9   igvnd_wDLY  heuristic_    42219.50     119.50     421.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed9   igvnd_wMOV  heuristic_      579.00     126.50     452.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed9   igvnd_wMK   heuristic_    23666.50     219.00    1766.50     0         -      61.6
  scn_two_rows_medium_P5_R30_seed9   igvnd_wDLY  heuristic_   173271.50     221.50    1730.50     0         -      60.3
  scn_two_rows_medium_P5_R30_seed9   igvnd_wMOV  heuristic_     1931.00     214.50    1716.50     0         -      61.5
  scn_two_rows_medium_P5_R5_seed9    igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed9    igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed9    igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed9    igvnd_wMK   heuristic_     6943.50      68.50      93.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed9    igvnd_wDLY  heuristic_     9418.50      68.50      93.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed9    igvnd_wMOV  heuristic_      162.00      68.50      93.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed9    igvnd_wMK   heuristic_    12228.00     116.50     578.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed9    igvnd_wDLY  heuristic_    55420.50     120.50     553.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed9    igvnd_wMOV  heuristic_      670.50     118.50     552.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed9    igvnd_wMK   heuristic_    23614.50     216.50    1964.50     0         -      61.1
  scn_two_rows_tight_P5_R30_seed9    igvnd_wDLY  heuristic_   198877.50     227.50    1986.50     0         -      61.0
  scn_two_rows_tight_P5_R30_seed9    igvnd_wMOV  heuristic_     2176.00     217.50    1958.50     0         -      61.2
  scn_two_rows_tight_P5_R5_seed9     igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed9     igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed9     igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wMK   heuristic_     6562.50      65.50       2.50    10         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wDLY  heuristic_      431.50      71.50       3.50    10         -      60.0
  scn_chain_loose_P5_R10_seed10      igvnd_wMOV  heuristic_       82.00      70.00      12.00     0         -      60.0
  scn_chain_loose_P5_R20_seed10      igvnd_wMK   heuristic_    13629.50     131.00     493.50    36         -      60.5
  scn_chain_loose_P5_R20_seed10      igvnd_wDLY  heuristic_    38842.50     134.50     387.00     8         -      60.4
  scn_chain_loose_P5_R20_seed10      igvnd_wMOV  heuristic_      670.00     141.00     529.00     0         -      60.0
  scn_chain_loose_P5_R30_seed10      igvnd_wMK   heuristic_    25888.50     236.50    2178.50    60         -      60.6
  scn_chain_loose_P5_R30_seed10      igvnd_wDLY  heuristic_   162263.00     243.00    1619.50    70         -      62.1
  scn_chain_loose_P5_R30_seed10      igvnd_wMOV  heuristic_     2131.00     242.00    1889.00     0         -      60.7
  scn_chain_loose_P5_R5_seed10       igvnd_wMK   heuristic_     3500.00      35.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed10       igvnd_wDLY  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed10       igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed10     igvnd_wMK   heuristic_     6725.50      66.50      63.50    12         -      60.0
  scn_chain_medium_P5_R10_seed10     igvnd_wDLY  heuristic_     6030.50      74.50      59.50     6         -      60.0
  scn_chain_medium_P5_R10_seed10     igvnd_wMOV  heuristic_      147.00      70.50      76.50     0         -      60.0
  scn_chain_medium_P5_R20_seed10     igvnd_wMK   heuristic_    13878.50     131.50     702.50    26         -      60.1
  scn_chain_medium_P5_R20_seed10     igvnd_wDLY  heuristic_    58065.50     133.50     579.00    32         -      60.3
  scn_chain_medium_P5_R20_seed10     igvnd_wMOV  heuristic_      827.50     156.50     671.00     0         -      60.5
  scn_chain_medium_P5_R30_seed10     igvnd_wMK   heuristic_    25358.00     230.50    2240.00    68         -      60.5
  scn_chain_medium_P5_R30_seed10     igvnd_wDLY  heuristic_   198373.00     245.00    1980.50    78         -      62.6
  scn_chain_medium_P5_R30_seed10     igvnd_wMOV  heuristic_     2533.00     242.00    2291.00     0         -      60.4
  scn_chain_medium_P5_R5_seed10      igvnd_wMK   heuristic_     3500.00      35.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed10      igvnd_wDLY  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed10      igvnd_wMOV  heuristic_       35.00      35.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed10      igvnd_wMK   heuristic_     6483.50      63.50     115.50    18         -      60.1
  scn_chain_tight_P5_R10_seed10      igvnd_wDLY  heuristic_    10929.50      65.50     108.50    14         -      60.0
  scn_chain_tight_P5_R10_seed10      igvnd_wMOV  heuristic_      194.00      70.50     123.50     0         -      60.0
  scn_chain_tight_P5_R20_seed10      igvnd_wMK   heuristic_    14027.50     131.50     837.50    40         -      60.3
  scn_chain_tight_P5_R20_seed10      igvnd_wDLY  heuristic_    72563.50     137.50     724.00    26         -      60.2
  scn_chain_tight_P5_R20_seed10      igvnd_wMOV  heuristic_     1018.00     150.50     867.50     0         -      60.3
